0	116,0	0,14
20	118,3	0,12
40	120,5	0,11
60	122,1	0,08
80	123,5	0,07
100	124,1	0,05
120	124,5	0,05
140	124,0	0,05
160	123,0	0,05
180	121,6	0,07
200	119,8	0,09
220	117,9	0,09
240	115,2	0,14
260	113,0	0,11
280	111,1	0,10
300	109,3	0,09
320	107,9	0,07
340	107,2	0,05
360	106,8	0,05
380	107,1	0,05
400	107,6	0,05
420	108,8	0,06
440	110,1	0,06
460	111,8	0,09
480	113,8	0,10
500	115,8	0,10
520	117,5	0,09
540	119,3	0,09
560	120,5	0,06
580	121,4	0,05
600	121,8	0,05
620	121,9	0,05
640	121,4	0,05
660	120,5	0,05
680	119,4	0,05
700	118,0	0,07
720	116,5	0,08
740	114,8	0,09
760	113,3	0,08
780	111,8	0,08
800	110,5	0,06
820	109,6	0,05
840	109,0	0,05
860	108,5	0,05
880	109,0	0,05
900	109,4	0,05
920	110,2	0,05
940	111,5	0,06
960	112,7	0,06
980	114,0	0,06
1000	115,4	0,07
1020	116,8	0,07
1040	118,0	0,06
1060	119,1	0,05
1080	119,7	0,05
1100	120,1	0,05
1120	120,2	0,05
1140	120,0	0,05
1160	119,6	0,05
1180	118,5	0,05
1200	117,4	0,05
1220	116,4	0,05
1240	115,0	0,07
1260	113,9	0,05
1280	112,6	0,07
1300	111,5	0,05
1320	110,8	0,05
1340	110,4	0,05
1360	110,2	0,05
1380	110,3	0,05
1400	110,5	0,05
1420	111,3	0,05
1440	112,2	0,05
1460	113,0	0,05
1480	114,1	0,05
1500	115,2	0,06
1520	116,3	0,05
