Linear Position, Run #1
Time ( s )	Linear Position ( m )
6,1600	7,500E-5
6,2000	7,500E-5
6,2400	7,500E-5
6,2800	7,500E-5
6,3200	7,500E-5
6,3600	7,500E-5
6,4000	7,500E-5
6,4400	7,500E-5
6,4800	7,500E-5
6,5200	7,500E-5
6,5600	7,500E-5
6,6000	7,500E-5
6,6400	7,500E-5
6,6800	7,500E-5
6,7200	7,500E-5
6,7600	7,500E-5
6,8000	7,500E-5
6,8400	7,500E-5
6,8800	7,500E-5
6,9200	7,500E-5
6,9600	7,500E-5
7,0000	7,500E-5
7,0400	7,500E-5
7,0800	7,500E-5
7,1200	7,500E-5
7,1600	7,500E-5
7,2000	7,500E-5
7,2400	7,500E-5
7,2800	7,500E-5
7,3200	7,500E-5
7,3600	7,500E-5
7,4000	7,500E-5
7,4400	7,500E-5
7,4800	7,500E-5
7,5200	7,500E-5
7,5600	7,500E-5
7,6000	7,500E-5
7,6400	7,500E-5
7,6800	7,500E-5
7,7200	7,500E-5
7,7600	7,500E-5
7,8000	0,000
7,8400	7,500E-5
7,8800	3,750E-5
7,9200	7,500E-5
7,9600	3,750E-5
8,0000	3,750E-5
8,0400	3,750E-5
8,0800	3,750E-5
8,1200	3,750E-5
8,1600	3,750E-5
8,2000	3,750E-5
8,2400	3,750E-5
8,2800	3,750E-5
8,3200	3,750E-5
8,3600	3,750E-5
8,4000	3,750E-5
8,4400	3,750E-5
8,4800	3,750E-5
8,5200	3,750E-5
8,5600	3,750E-5
8,6000	3,750E-5
8,6400	3,750E-5
8,6800	3,750E-5
8,7200	3,750E-5
8,7600	3,750E-5
8,8000	3,750E-5
8,8400	3,750E-5
8,8800	3,750E-5
8,9200	3,750E-5
8,9600	3,750E-5
9,0000	3,750E-5
9,0400	3,750E-5
9,0800	3,750E-5
9,1200	3,750E-5
9,1600	-1,125E-4
9,2000	-2,625E-4
9,2400	-2,625E-4
9,2800	0,000
9,3200	2,625E-4
9,3600	1,500E-4
9,4000	-1,125E-4
9,4400	-1,875E-4
9,4800	-3,375E-4
9,5200	-6,000E-4
9,5600	-1,875E-4
9,6000	7,500E-5
9,6400	3,750E-5
9,6800	-3,000E-4
9,7200	1,500E-4
9,7600	2,250E-4
9,8000	0,000
9,8400	4,500E-4
9,8800	5,625E-4
9,9200	6,000E-4
9,9600	6,750E-4
10,0000	0,001
10,0400	0,002
10,0800	0,002
10,1200	0,003
10,1600	0,003
10,2000	0,003
10,2400	0,003
10,2800	0,003
10,3200	0,003
10,3600	0,002
10,4000	0,002
10,4400	0,001
10,4800	6,375E-4
10,5200	3,750E-4
10,5600	-9,000E-4
10,6000	-0,003
10,6400	-0,004
10,6800	-0,003
10,7200	-0,004
10,7600	-0,005
10,8000	-0,006
10,8400	-0,007
10,8800	-0,009
10,9200	-0,009
10,9600	-0,009
11,0000	-0,008
11,0400	-0,006
11,0800	-0,006
11,1200	-0,006
11,1600	-0,007
11,2000	-0,008
11,2400	-0,008
11,2800	-0,008
11,3200	-0,008
11,3600	-0,007
11,4000	-0,007
11,4400	-0,007
11,4800	-0,007
11,5200	-0,007
11,5600	-0,007
11,6000	-0,007
11,6400	-0,007
11,6800	-0,007
11,7200	-0,007
11,7600	-0,007
11,8000	-0,007
11,8400	-0,007
11,8800	-0,007
11,9200	-0,007
11,9600	-0,007
12,0000	-0,007
12,0400	-0,007
12,0800	-0,007
12,1200	-0,007
12,1600	-0,007
12,2000	-0,007
12,2400	-0,007
12,2800	-0,007
12,3200	-0,007
12,3600	-0,007
12,4000	-0,007
12,4400	-0,007
12,4800	-0,007
12,5200	-0,007
12,5600	-0,007
12,6000	-0,007
12,6400	-0,007
12,6800	-0,007
12,7200	-0,007
12,7600	-0,007
12,8000	-0,007
12,8400	-0,007
12,8800	-0,007
12,9200	-0,007
12,9600	-0,007
13,0000	-0,007
13,0400	-0,007
13,0800	-0,007
13,1200	-0,007
13,1600	-0,007
13,2000	-0,007
13,2400	-0,007
13,2800	-0,007
13,3200	-0,007
13,3600	-0,007
13,4000	-0,007
13,4400	-0,007
13,4800	-0,007
13,5200	-0,007
13,5600	-0,007
13,6000	-0,007
13,6400	-0,007
13,6800	-0,007
13,7200	-0,007
13,7600	-0,007
13,8000	-0,007
13,8400	-0,007
13,8800	-0,007
13,9200	-0,007
13,9600	-0,007
14,0000	-0,007
14,0400	-0,007
14,0800	-0,007
14,1200	-0,007
14,1600	-0,007
14,2000	-0,007
14,2400	-0,007
14,2800	-0,007
14,3200	-0,007
14,3600	-0,007
14,4000	-0,007
14,4400	-0,007
14,4800	-0,007
14,5200	-0,007
14,5600	-0,007
14,6000	-0,007
14,6400	-0,007
14,6800	-0,007
14,7200	-0,007
14,7600	-0,007
14,8000	-0,007
14,8400	-0,007
14,8800	-0,007
14,9200	-0,007
14,9600	-0,007
15,0000	-0,007
15,0400	-0,007
15,0800	-0,007
15,1200	-0,007
15,1600	-0,007
15,2000	-0,007
15,2400	-0,007
15,2800	-0,007
15,3200	-0,007
15,3600	-0,007
15,4000	-0,007
15,4400	-0,007
15,4800	-0,007
15,5200	-0,007
15,5600	-0,007
15,6000	-0,007
15,6400	-0,007
15,6800	-0,007
15,7200	-0,007
15,7600	-0,007
15,8000	-0,007
15,8400	-0,007
15,8800	-0,007
15,9200	-0,007
15,9600	-0,007
16,0000	-0,007
16,0400	-0,007
16,0800	-0,007
16,1200	-0,007
16,1600	-0,007
16,2000	-0,007
16,2400	-0,007
16,2800	-0,007
16,3200	-0,007
16,3600	-0,007
16,4000	-0,007
16,4400	-0,007
16,4800	-0,007
16,5200	-0,007
16,5600	-0,007
16,6000	-0,007
16,6400	-0,007
16,6800	-0,007
16,7200	-0,007
16,7600	-0,007
16,8000	-0,007
16,8400	-0,007
16,8800	-0,007
16,9200	-0,007
16,9600	-0,007
17,0000	-0,007
17,0400	-0,007
17,0800	-0,007
17,1200	-0,007
17,1600	-0,007
17,2000	-0,007
17,2400	-0,007
17,2800	-0,007
17,3200	-0,007
17,3600	-0,007
17,4000	-0,007
17,4400	-0,007
17,4800	-0,007
17,5200	-0,007
17,5600	-0,007
17,6000	-0,007
17,6400	-0,007
17,6800	-0,007
17,7200	-0,007
17,7600	-0,007
17,8000	-0,007
17,8400	-0,007
17,8800	-0,007
17,9200	-0,007
17,9600	-0,007
18,0000	-0,007
18,0400	-0,007
18,0800	-0,007
18,1200	-0,007
18,1600	-0,007
18,2000	-0,007
18,2400	-0,007
18,2800	-0,007
18,3200	-0,007
18,3600	-0,007
18,4000	-0,007
18,4400	-0,007
18,4800	-0,007
18,5200	-0,007
18,5600	-0,007
18,6000	-0,007
18,6400	-0,007
18,6800	-0,007
18,7200	-0,007
18,7600	-0,007
18,8000	-0,007
18,8400	-0,007
18,8800	-0,007
18,9200	-0,007
18,9600	-0,007
19,0000	-0,007
19,0400	-0,007
19,0800	-0,007
19,1200	-0,007
19,1600	-0,007
19,2000	-0,007
19,2400	-0,007
19,2800	-0,007
19,3200	-0,007
19,3600	-0,007
19,4000	-0,007
19,4400	-0,007
19,4800	-0,007
19,5200	-0,007
19,5600	-0,007
19,6000	-0,007
19,6400	-0,007
19,6800	-0,007
19,7200	-0,007
19,7600	-0,007
19,8000	-0,007
19,8400	-0,007
19,8800	-0,007
19,9200	-0,007
19,9600	-0,007
20,0000	-0,007
20,0400	-0,007
20,0800	-0,007
20,1200	-0,007
20,1600	-0,007
20,2000	-0,007
20,2400	-0,007
20,2800	-0,007
20,3200	-0,007
20,3600	-0,007
20,4000	-0,007
20,4400	-0,007
20,4800	-0,007
20,5200	-0,007
20,5600	-0,007
20,6000	-0,007
20,6400	-0,007
20,6800	-0,007
20,7200	-0,007
20,7600	-0,007
20,8000	-0,007
20,8400	-0,007
20,8800	-0,007
20,9200	-0,007
20,9600	-0,007
21,0000	-0,007
21,0400	-0,007
21,0800	-0,007
21,1200	-0,007
21,1600	-0,007
21,2000	-0,007
21,2400	-0,007
21,2800	-0,007
21,3200	-0,007
21,3600	-0,007
21,4000	-0,007
21,4400	-0,007
21,4800	-0,007
21,5200	-0,007
21,5600	-0,007
21,6000	-0,007
21,6400	-0,007
21,6800	-0,007
21,7200	-0,007
21,7600	-0,007
21,8000	-0,007
21,8400	-0,007
21,8800	-0,007
21,9200	-0,007
21,9600	-0,007
22,0000	-0,007
22,0400	-0,007
22,0800	-0,007
22,1200	-0,007
22,1600	-0,007
22,2000	-0,007
22,2400	-0,007
22,2800	-0,007
22,3200	-0,007
22,3600	-0,007
22,4000	-0,007
22,4400	-0,007
22,4800	-0,007
22,5200	-0,007
22,5600	-0,007
22,6000	-0,007
22,6400	-0,007
22,6800	-0,007
22,7200	-0,007
22,7600	-0,007
22,8000	-0,007
22,8400	-0,007
22,8800	-0,007
22,9200	-0,007
22,9600	-0,007
23,0000	-0,007
23,0400	-0,007
23,0800	-0,007
23,1200	-0,007
23,1600	-0,007
23,2000	-0,007
23,2400	-0,007
23,2800	-0,007
23,3200	-0,007
23,3600	-0,007
23,4000	-0,007
23,4400	-0,007
23,4800	-0,007
