253	745	307
254	755	238
255	665	206
256	990	346
257	787	243
258	802	257
259	738	251
260	752	227
261	902	297
262	707	247
263	844	226
264	776	274
265	755	233
266	864	278
267	812	230
268	738	217
269	817	275
270	820	236
271	821	199
272	822	218
273	746	249
274	823	253
275	681	238
276	793	261
277	870	243
278	794	198
279	877	241
280	774	240
281	794	225
282	910	245
283	772	245
284	819	216
285	805	236
286	871	223
287	950	236
288	820	222
289	880	228
290	846	227
291	751	234
292	812	190
293	908	260
294	785	208
295	855	207
296	879	260
297	739	173
298	932	252
299	812	247
300	752	210
301	865	230
302	851	240
303	891	224
304	771	200
305	833	204
306	867	233
307	795	207
308	794	194
309	929	230
310	804	179
311	828	205
312	846	205
313	811	198
314	916	239
315	813	223
316	807	200
317	858	223
318	838	225
319	754	168
320	913	222
321	831	181
322	894	199
323	815	199
324	769	184
325	866	243
326	745	171
327	768	191
328	855	194
329	700	218
330	847	213
331	789	190
332	703	201
333	832	184
334	836	203
335	761	176
336	865	185
337	818	194
338	864	208
339	673	170
340	772	206
341	828	203
342	755	178
343	826	205
344	723	179
345	745	162
346	795	197
347	652	159
348	760	186
349	723	176
350	792	171
351	974	243
352	653	160
353	748	172
354	808	213
355	650	168
356	678	163
357	864	200
358	673	174
359	739	167
360	809	192
361	678	150
362	751	187
363	794	197
364	642	156
365	714	186
366	787	204
367	746	172
368	731	170
369	771	181
370	777	166
371	653	147
372	678	145
373	816	167
374	652	151
375	740	178
376	742	178
377	699	176
378	766	193
379	705	136
380	714	162
381	732	174
382	780	165
383	799	181
384	617	129
385	714	133
386	746	155
387	658	177
388	605	140
389	780	164
390	663	168
391	729	150
392	692	154
393	633	143
394	796	176
395	687	142
396	639	141
397	732	155
398	734	162
399	757	150
400	703	145
401	637	154
402	726	185
403	622	148
404	662	159
405	755	181
406	671	147
407	677	194
408	675	130
409	674	123
410	744	163
411	638	138
412	704	155
413	688	157
414	680	155
415	741	138
416	652	138
417	675	144
418	715	146
419	609	137
420	662	132
421	770	154
422	602	140
423	611	106
424	694	152
425	625	119
426	720	145
427	647	138
428	636	146
429	617	129
430	741	151
431	701	156
432	602	105
433	658	113
434	707	120
435	621	106
436	619	119
437	699	134
438	600	122
439	650	118
440	706	110
441	615	96
442	715	153
443	663	108
444	657	119
445	664	130
446	659	130
447	741	111
448	646	109
449	641	107
450	699	112
451	630	105
452	667	113
453	736	136
454	610	110
455	655	109
456	636	130
457	612	102
458	792	98
459	671	118
460	618	97
461	669	116
462	693	112
463	619	123
464	655	105
465	615	103
466	737	131
467	584	95
468	673	108
469	670	130
470	677	102
471	680	103
472	597	104
473	587	105
474	694	105
475	655	90
476	657	100
477	660	127
478	660	102
479	756	126
480	548	82
481	653	102
482	670	93
483	674	107
484	584	84
485	689	134
486	615	76
487	637	78
488	727	106
489	646	90
490	695	83
491	676	110
492	606	97
493	631	114
494	690	92
495	691	102
496	619	86
497	652	93
498	649	100
499	557	83
500	647	109
501	669	116
502	620	94
503	687	91
504	583	81
505	596	68
506	643	91
507	605	90
508	651	80
509	665	79
510	655	91
511	536	86
512	802	118
513	583	95
514	610	90
515	603	101
516	563	75
517	702	100
518	598	68
519	633	80
520	636	79
521	571	82
522	696	99
523	608	86
524	579	91
525	604	92
526	630	90
527	645	81
528	681	77
529	619	103
530	654	82
531	581	70
532	664	72
533	705	69
534	557	79
535	668	85
536	564	76
537	570	62
538	654	87
539	553	72
540	650	79
541	636	80
542	639	84
543	710	93
544	655	85
545	613	78
546	664	80
547	599	76
548	599	82
549	684	101
550	615	68
551	566	72
552	661	82
553	587	64
554	696	84
555	631	90
556	544	63
557	631	79
558	628	69
559	726	95
560	556	77
561	643	85
562	634	82
563	577	62
564	625	74
565	702	90
566	577	68
567	582	74
568	599	81
569	569	65
570	659	84
571	562	54
572	632	69
573	631	75
574	627	83
575	612	76
576	619	79
577	625	75
578	661	76
579	591	69
580	560	77
581	660	70
582	588	57
583	585	74
584	633	65
585	543	67
586	625	82
587	607	65
588	589	62
589	651	64
590	589	92
591	564	70
592	657	80
593	614	70
594	655	73
595	532	51
596	670	49
597	664	78
598	569	81
599	655	61
600	565	60
601	611	71
602	700	66
603	535	57
604	621	60
605	665	64
606	612	68
607	765	95
608	592	64
609	628	52
610	643	71
611	576	68
612	580	55
613	673	53
614	628	50
615	588	61
616	630	68
617	570	57
618	672	66
619	613	60
620	583	72
621	608	56
622	599	58
623	598	67
624	583	63
625	618	44
626	613	58
627	553	44
628	574	46
629	630	60
630	593	53
631	661	52
632	637	70
633	597	58
634	629	64
635	586	54
636	569	58
637	652	47
638	655	56
639	544	32
640	692	61
641	632	61
642	604	49
643	580	44
644	555	41
645	640	53
646	626	59
647	599	49
648	579	47
649	596	47
650	685	66
651	631	50
652	531	42
653	607	44
654	651	50
655	621	42
656	603	61
657	640	50
658	604	53
659	525	48
660	625	63
661	666	48
662	533	43
663	633	45
664	563	56
665	507	33
666	619	54
667	550	55
668	553	52
669	588	47
670	565	41
671	639	46
672	631	50
673	609	43
674	575	48
675	540	50
676	555	38
677	674	34
678	563	42
679	545	41
680	598	50
681	573	55
682	661	41
683	585	31
684	548	34
685	571	57
686	557	45
687	606	44
688	514	45
689	549	46
690	558	50
691	542	39
692	542	35
693	602	52
694	552	34
695	507	37
696	510	46
697	469	34
698	544	34
699	486	37
700	513	32
701	534	32
702	522	41
703	574	44
704	437	44
705	507	46
706	526	38
707	469	45
708	456	39
709	517	53
710	464	33
711	482	45
712	464	41
713	421	41
714	492	42
715	482	42
716	448	43
717	463	34
718	491	39
719	436	33
720	489	43
721	401	24
722	475	37
723	413	27
724	430	33
725	481	41
726	409	29
727	478	41
728	419	32
729	403	32
730	505	42
731	426	35
732	453	32
733	475	57
734	462	37
735	513	46
736	393	41
737	422	39
738	439	35
739	364	37
740	386	39
741	408	46
742	392	38
743	388	29
744	407	29
745	408	33
746	437	38
747	420	30
748	383	37
749	392	31
750	401	38
751	400	33
752	355	22
753	364	28
754	398	34
755	362	27
756	340	28
757	429	30
758	343	43
759	406	29
760	385	35
761	380	25
762	397	30
763	373	36
764	367	28
765	398	46
766	377	29
767	410	37
768	399	30
769	391	42
770	408	34
771	365	36
772	388	26
773	462	39
774	375	38
775	426	35
776	372	22
777	376	20
778	467	41
779	410	36
780	348	24
781	376	33
782	373	31
783	372	22
784	357	35
785	373	24
786	395	39
787	333	32
788	397	26
789	434	36
790	345	40
791	396	33
792	366	36
793	326	26
794	422	44
795	397	22
796	415	35
797	344	32
798	379	42
799	461	26
800	371	30
801	386	39
802	442	29
803	358	41
804	387	30
805	438	29
806	349	25
807	335	24
808	423	33
809	364	17
810	412	27
811	384	35
812	317	23
813	361	20
814	405	28
815	413	39
816	374	21
817	349	18
818	430	25
819	391	21
820	367	26
821	394	34
822	354	30
823	405	31
824	412	34
825	377	22
826	454	26
827	379	21
828	389	27
829	389	25
830	388	27
831	371	38
832	414	38
833	369	29
834	409	24
835	395	29
836	366	19
837	440	32
838	400	30
839	408	30
840	432	27
841	383	29
842	460	31
843	425	31
844	388	21
845	445	28
846	430	46
847	388	39
848	429	32
849	410	25
850	454	25
851	356	34
852	435	26
853	422	20
854	440	29
855	439	18
856	435	29
857	393	26
858	459	41
859	407	31
860	471	26
861	464	27
862	489	31
863	604	38
864	428	25
865	454	26
866	480	30
867	460	17
868	439	17
869	515	20
870	430	36
871	437	25
872	443	23
873	414	35
874	493	38
875	518	26
876	429	20
877	478	17
878	498	18
879	487	29
880	453	17
881	491	27
882	513	19
883	452	21
884	494	23
885	546	27
886	456	24
887	514	20
888	509	15
889	476	20
890	532	20
891	514	20
892	475	24
893	558	23
894	513	24
895	595	29
896	468	25
897	572	29
898	577	17
899	560	20
900	541	29
901	628	27
902	581	23
903	580	30
904	535	20
905	537	16
906	638	23
907	583	23
908	546	35
909	576	27
910	585	23
911	587	16
912	615	26
913	584	22
914	639	24
915	574	20
916	661	24
917	727	26
918	610	22
919	737	24
920	642	23
921	637	24
922	781	34
923	631	17
924	665	30
925	725	32
926	710	23
927	837	26
928	763	14
929	712	24
930	817	21
931	705	18
932	688	29
933	842	24
934	758	24
935	796	22
936	847	23
937	764	18
938	882	26
939	814	20
940	844	32
941	879	17
942	914	26
943	999	16
944	819	12
945	914	23
946	962	24
947	827	18
948	927	23
949	1075	18
950	880	19
951	1011	15
952	1033	29
953	959	25
954	1120	33
955	950	24
956	1088	20
957	1150	17
958	1109	24
959	1225	38
960	1065	24
961	1163	24
962	1216	15
963	1150	17
964	1122	22
965	1331	24
966	1210	15
967	1217	33
968	1177	23
969	1216	24
970	1431	26
971	1433	28
972	1302	17
973	1348	23
974	1405	33
975	1382	21
976	1441	20
977	1483	24
978	1542	27
979	1255	18
980	1417	18
981	1663	30
982	1422	19
