#Position, Run #12
#Time ( s )	Position ( m )
20,5200	-0,014
20,5600	-0,010
20,6000	-0,005
20,6400	-8,333E-4
20,6800	0,004
20,7200	0,008
20,7600	0,012
20,8000	0,016
20,8400	0,020
20,8800	0,023
20,9200	0,025
20,9600	0,028
21,0000	0,029
21,0400	0,030
21,0800	0,030
21,1200	0,030
21,1600	0,029
21,2000	0,027
21,2400	0,025
21,2800	0,023
21,3200	0,020
21,3600	0,016
21,4000	0,013
21,4400	0,009
21,4800	0,005
21,5200	4,167E-4
21,5600	-0,003
21,6000	-0,008
21,6400	-0,011
21,6800	-0,015
21,7200	-0,018
21,7600	-0,021
21,8000	-0,023
21,8400	-0,025
21,8800	-0,026
21,9200	-0,027
21,9600	-0,027
22,0000	-0,027
22,0400	-0,026
22,0800	-0,025
22,1200	-0,023
22,1600	-0,021
22,2000	-0,018
22,2400	-0,015
22,2800	-0,012
22,3200	-0,008
22,3600	-0,005
22,4000	-0,001
22,4400	0,003
22,4800	0,006
22,5200	0,009
22,5600	0,012
22,6000	0,015
22,6400	0,018
22,6800	0,020
22,7200	0,021
22,7600	0,023
22,8000	0,023
22,8400	0,023
22,8800	0,023
22,9200	0,023
22,9600	0,021
23,0000	0,020
23,0400	0,018
23,0800	0,015
23,1200	0,013
23,1600	0,010
23,2000	0,007
23,2400	0,004
23,2800	4,167E-4
23,3200	-0,003
23,3600	-0,006
23,4000	-0,009
23,4400	-0,011
23,4800	-0,014
23,5200	-0,016
23,5600	-0,018
23,6000	-0,020
23,6400	-0,020
23,6800	-0,021
23,7200	-0,021
23,7600	-0,021
23,8000	-0,020
23,8400	-0,020
23,8800	-0,018
23,9200	-0,016
23,9600	-0,014
24,0000	-0,012
24,0400	-0,010
24,0800	-0,007
24,1200	-0,004
24,1600	-0,001
24,2000	0,002
24,2400	0,004
24,2800	0,007
24,3200	0,009
24,3600	0,011
24,4000	0,013
24,4400	0,015
24,4800	0,016
24,5200	0,017
24,5600	0,018
24,6000	0,018
24,6400	0,018
24,6800	0,017
24,7200	0,016
24,7600	0,015
24,8000	0,013
24,8400	0,012
24,8800	0,010
24,9200	0,008
24,9600	0,005
25,0000	0,003
25,0400	4,167E-4
25,0800	-0,002
25,1200	-0,004
25,1600	-0,007
25,2000	-0,009
25,2400	-0,010
25,2800	-0,012
25,3200	-0,013
25,3600	-0,015
25,4000	-0,015
25,4400	-0,015
25,4800	-0,016
25,5200	-0,015
25,5600	-0,015
25,6000	-0,014
25,6400	-0,013
25,6800	-0,012
25,7200	-0,010
25,7600	-0,008
25,8000	-0,007
25,8400	-0,005
25,8800	-0,003
25,9200	-8,333E-4
25,9600	0,001
26,0000	0,003
26,0400	0,005
26,0800	0,007
26,1200	0,008
26,1600	0,010
26,2000	0,011
26,2400	0,012
26,2800	0,012
26,3200	0,013
26,3600	0,013
26,4000	0,013
26,4400	0,012
26,4800	0,011
26,5200	0,010
26,5600	0,009
26,6000	0,008
26,6400	0,007
26,6800	0,005
26,7200	0,003
26,7600	0,002
26,8000	0,000
26,8400	-0,002
26,8800	-0,003
26,9200	-0,005
26,9600	-0,006
27,0000	-0,008
27,0400	-0,009
27,0800	-0,010
27,1200	-0,010
27,1600	-0,011
27,2000	-0,011
27,2400	-0,011
27,2800	-0,011
27,3200	-0,010
27,3600	-0,010
27,4000	-0,009
27,4400	-0,008
27,4800	-0,007
27,5200	-0,006
27,5600	-0,005
27,6000	-0,003
27,6400	-0,002
27,6800	-4,167E-4
27,7200	8,333E-4
27,7600	0,002
27,8000	0,003
27,8400	0,005
27,8800	0,005
27,9200	0,006
27,9600	0,007
28,0000	0,008
28,0400	0,008
28,0800	0,008
28,1200	0,008
28,1600	0,008
28,2000	0,008
28,2400	0,007
28,2800	0,006
28,3200	0,005
28,3600	0,005
28,4000	0,004
28,4400	0,003
28,4800	0,002
28,5200	4,167E-4
28,5600	-4,167E-4
28,6000	-0,002
28,6400	-0,003
28,6800	-0,003
28,7200	-0,005
28,7600	-0,005
28,8000	-0,006
28,8400	-0,006
28,8800	-0,007
28,9200	-0,007
28,9600	-0,007
29,0000	-0,007
29,0400	-0,007
29,0800	-0,006
29,1200	-0,006
29,1600	-0,005
29,2000	-0,005
29,2400	-0,004
29,2800	-0,003
29,3200	-0,002
29,3600	-0,002
29,4000	-8,333E-4
29,4400	0,000
29,4800	8,333E-4
29,5200	0,002
29,5600	0,002
29,6000	0,003
29,6400	0,003
29,6800	0,004
29,7200	0,004
29,7600	0,004
29,8000	0,005
29,8400	0,005
29,8800	0,004
29,9200	0,004
29,9600	0,004
30,0000	0,003
30,0400	0,003
30,0800	0,003
30,1200	0,002
30,1600	0,001
30,2000	8,333E-4
30,2400	4,167E-4
30,2800	-4,167E-4
30,3200	-8,333E-4
30,3600	-0,001
30,4000	-0,002
30,4400	-0,003
30,4800	-0,003
30,5200	-0,003
30,5600	-0,003
30,6000	-0,003
30,6400	-0,003
30,6800	-0,003
30,7200	-0,003
30,7600	-0,003
30,8000	-0,003
30,8400	-0,003
30,8800	-0,003
30,9200	-0,003
30,9600	-0,002
31,0000	-0,002
31,0400	-0,001
31,0800	-8,333E-4
31,1200	-4,167E-4
31,1600	0,000
31,2000	4,167E-4
31,2400	4,167E-4
31,2800	8,333E-4
31,3200	0,001
31,3600	0,001
31,4000	0,001
31,4400	0,002
31,4800	0,002
31,5200	0,002
31,5600	0,002
31,6000	0,001
31,6400	0,001
31,6800	0,001
31,7200	8,333E-4
31,7600	8,333E-4
31,8000	4,167E-4
31,8400	4,167E-4
31,8800	0,000
31,9200	0,000
31,9600	-4,167E-4
32,0000	-4,167E-4
32,0400	-8,333E-4
32,0800	-8,333E-4
32,1200	-0,001
32,1600	-0,001
32,2000	-0,001
32,2400	-0,001
32,2800	-0,001
32,3200	-0,001
32,3600	-0,001
32,4000	-0,001
32,4400	-0,001
32,4800	-0,001
32,5200	-0,001
32,5600	-8,333E-4
32,6000	-8,333E-4
32,6400	-8,333E-4
32,6800	-4,167E-4
32,7200	-4,167E-4
32,7600	-4,167E-4
32,8000	-4,167E-4
32,8400	0,000
32,8800	0,000
32,9200	0,000
32,9600	0,000
33,0000	0,000
33,0400	0,000
33,0800	0,000
33,1200	0,000
33,1600	0,000
33,2000	0,000
33,2400	0,000
33,2800	0,000
33,3200	0,000
33,3600	0,000
33,4000	0,000
33,4400	-4,167E-4
33,4800	-4,167E-4
33,5200	-4,167E-4
33,5600	-4,167E-4
33,6000	-4,167E-4
33,6400	-4,167E-4
33,6800	-4,167E-4
33,7200	-4,167E-4
33,7600	-4,167E-4
33,8000	-4,167E-4
33,8400	-4,167E-4
33,8800	-4,167E-4
33,9200	-4,167E-4
33,9600	-4,167E-4
34,0000	-4,167E-4
34,0400	-4,167E-4
34,0800	-4,167E-4
34,1200	-4,167E-4
34,1600	-4,167E-4
34,2000	-4,167E-4
34,2400	-4,167E-4
34,2800	-4,167E-4
34,3200	-4,167E-4
34,3600	-4,167E-4
34,4000	-4,167E-4
34,4400	-4,167E-4
34,4800	-4,167E-4
34,5200	-4,167E-4
34,5600	-4,167E-4
34,6000	-4,167E-4
34,6400	-4,167E-4
34,6800	-4,167E-4
34,7200	-4,167E-4
34,7600	-4,167E-4
34,8000	-4,167E-4
34,8400	-4,167E-4
34,8800	-4,167E-4
34,9200	-4,167E-4
34,9600	-4,167E-4
35,0000	-4,167E-4
35,0400	-4,167E-4
35,0800	-4,167E-4
35,1200	-4,167E-4
35,1600	-4,167E-4
35,2000	-4,167E-4
35,2400	-4,167E-4
35,2800	-4,167E-4
35,3200	-4,167E-4
35,3600	-4,167E-4
35,4000	-4,167E-4
35,4400	-4,167E-4
35,4800	-4,167E-4
35,5200	-4,167E-4
35,5600	-4,167E-4
35,6000	-4,167E-4
35,6400	-4,167E-4
35,6800	-4,167E-4
35,7200	-4,167E-4
35,7600	-4,167E-4
35,8000	-4,167E-4
35,8400	-4,167E-4
35,8800	-4,167E-4
35,9200	-4,167E-4
35,9600	-4,167E-4
36,0000	-4,167E-4
36,0400	-4,167E-4
36,0800	-4,167E-4
36,1200	-4,167E-4
36,1600	-4,167E-4
36,2000	-4,167E-4
36,2400	-4,167E-4
36,2800	-4,167E-4
36,3200	-4,167E-4
36,3600	-4,167E-4
36,4000	-4,167E-4
36,4400	-4,167E-4
36,4800	-4,167E-4
36,5200	-4,167E-4
36,5600	-4,167E-4
36,6000	-4,167E-4
36,6400	-4,167E-4
36,6800	-4,167E-4
36,7200	-4,167E-4
36,7600	-4,167E-4
36,8000	-4,167E-4
36,8400	-4,167E-4
36,8800	-4,167E-4
36,9200	-4,167E-4
36,9600	-4,167E-4
37,0000	-4,167E-4
37,0400	-4,167E-4
37,0800	-4,167E-4
37,1200	-4,167E-4
37,1600	-4,167E-4
37,2000	-4,167E-4
37,2400	-4,167E-4
37,2800	-4,167E-4
37,3200	-4,167E-4
37,3600	-4,167E-4
37,4000	-4,167E-4
37,4400	-4,167E-4
37,4800	-4,167E-4
37,5200	-4,167E-4
37,5600	-4,167E-4
37,6000	-4,167E-4
37,6400	-4,167E-4
37,6800	-4,167E-4
37,7200	-4,167E-4
37,7600	-4,167E-4
37,8000	-4,167E-4
37,8400	-4,167E-4
37,8800	-4,167E-4
37,9200	-4,167E-4
37,9600	-4,167E-4
38,0000	-4,167E-4
38,0400	-4,167E-4
38,0800	-4,167E-4
38,1200	-4,167E-4
38,1600	-4,167E-4
38,2000	-4,167E-4
38,2400	-4,167E-4
38,2800	-4,167E-4
38,3200	-4,167E-4
38,3600	-4,167E-4
38,4000	-4,167E-4
38,4400	-4,167E-4
38,4800	-4,167E-4
38,5200	-4,167E-4
38,5600	-4,167E-4
38,6000	-4,167E-4
38,6400	-4,167E-4
38,6800	-4,167E-4
38,7200	-4,167E-4
38,7600	-4,167E-4
38,8000	-4,167E-4
38,8400	-4,167E-4
38,8800	-4,167E-4
38,9200	-4,167E-4
38,9600	-4,167E-4
39,0000	-4,167E-4
39,0400	-4,167E-4
39,0800	-4,167E-4
39,1200	-4,167E-4
39,1600	-4,167E-4
39,2000	-4,167E-4
39,2400	-4,167E-4
39,2800	-4,167E-4
39,3200	-4,167E-4
39,3600	-4,167E-4
39,4000	-4,167E-4
39,4400	-4,167E-4
39,4800	-4,167E-4
39,5200	-4,167E-4
39,5600	-4,167E-4
39,6000	-4,167E-4
39,6400	-4,167E-4
39,6800	-4,167E-4
39,7200	-4,167E-4
39,7600	-4,167E-4
39,8000	-4,167E-4
39,8400	-4,167E-4
39,8800	-4,167E-4
39,9200	-4,167E-4
39,9600	-4,167E-4
40,0000	-4,167E-4
40,0400	-4,167E-4
40,0800	-4,167E-4
40,1200	-4,167E-4
40,1600	-4,167E-4
40,2000	-4,167E-4
40,2400	-4,167E-4
40,2800	-4,167E-4
40,3200	-4,167E-4
40,3600	-4,167E-4
40,4000	-4,167E-4
40,4400	-4,167E-4
40,4800	-4,167E-4
40,5200	-4,167E-4
40,5600	-4,167E-4
40,6000	-4,167E-4
40,6400	-4,167E-4
40,6800	-4,167E-4
40,7200	-4,167E-4
40,7600	-4,167E-4
40,8000	-4,167E-4
40,8400	-4,167E-4
40,8800	-4,167E-4
40,9200	-4,167E-4
40,9600	-4,167E-4
41,0000	-4,167E-4
41,0400	-4,167E-4
41,0800	-4,167E-4
41,1200	-4,167E-4
41,1600	-4,167E-4
41,2000	-4,167E-4
41,2400	-4,167E-4
41,2800	-4,167E-4
41,3200	-4,167E-4
41,3600	-4,167E-4
41,4000	-4,167E-4
41,4400	-4,167E-4
41,4800	-4,167E-4
41,5200	-4,167E-4
41,5600	-4,167E-4
41,6000	-4,167E-4
41,6400	-4,167E-4
41,6800	-4,167E-4
41,7200	-4,167E-4
41,7600	-4,167E-4
41,8000	-4,167E-4
41,8400	-4,167E-4
41,8800	-4,167E-4
41,9200	-4,167E-4
41,9600	-4,167E-4
42,0000	-4,167E-4
42,0400	-4,167E-4
42,0800	-4,167E-4
42,1200	-4,167E-4
42,1600	-4,167E-4
42,2000	-4,167E-4
42,2400	-4,167E-4
42,2800	-4,167E-4
42,3200	-4,167E-4
42,3600	-4,167E-4
42,4000	-4,167E-4
42,4400	-4,167E-4
42,4800	-4,167E-4
42,5200	-4,167E-4
42,5600	-4,167E-4
42,6000	-4,167E-4
42,6400	-4,167E-4
42,6800	-4,167E-4
42,7200	-4,167E-4
42,7600	-4,167E-4
42,8000	-4,167E-4
42,8400	-4,167E-4
42,8800	-4,167E-4
42,9200	-4,167E-4
42,9600	-4,167E-4
43,0000	-4,167E-4
43,0400	-4,167E-4
43,0800	-4,167E-4
43,1200	-4,167E-4
43,1600	-4,167E-4
43,2000	-4,167E-4
43,2400	-4,167E-4
43,2800	-4,167E-4
43,3200	-4,167E-4
43,3600	-4,167E-4
43,4000	-4,167E-4
43,4400	-4,167E-4
43,4800	-4,167E-4
43,5200	-4,167E-4
43,5600	-4,167E-4
43,6000	-4,167E-4
43,6400	-4,167E-4
43,6800	-4,167E-4
43,7200	-4,167E-4
43,7600	-4,167E-4
43,8000	-4,167E-4
43,8400	-4,167E-4
43,8800	-4,167E-4
43,9200	-4,167E-4
43,9600	-4,167E-4
44,0000	-4,167E-4
44,0400	-4,167E-4
44,0800	-4,167E-4
44,1200	-4,167E-4
44,1600	-4,167E-4
44,2000	-4,167E-4
44,2400	-4,167E-4
44,2800	-4,167E-4
44,3200	-4,167E-4
44,3600	-4,167E-4
44,4000	-4,167E-4
44,4400	-4,167E-4
44,4800	-4,167E-4
44,5200	-4,167E-4
44,5600	-4,167E-4
44,6000	-4,167E-4
44,6400	-4,167E-4
44,6800	-4,167E-4
44,7200	-4,167E-4
44,7600	-4,167E-4
44,8000	-4,167E-4
44,8400	-4,167E-4
44,8800	-4,167E-4
44,9200	-4,167E-4
44,9600	-4,167E-4
45,0000	-4,167E-4
45,0400	-4,167E-4
45,0800	-4,167E-4
45,1200	-4,167E-4
45,1600	-4,167E-4
45,2000	-4,167E-4
45,2400	-4,167E-4
45,2800	-4,167E-4
45,3200	-4,167E-4
45,3600	-4,167E-4
45,4000	-4,167E-4
45,4400	-4,167E-4
45,4800	-4,167E-4
45,5200	-4,167E-4
45,5600	-4,167E-4
45,6000	-4,167E-4
45,6400	-4,167E-4
45,6800	-4,167E-4
45,7200	-4,167E-4
45,7600	-4,167E-4
45,8000	-4,167E-4
45,8400	-4,167E-4
45,8800	-4,167E-4
45,9200	-4,167E-4
45,9600	-4,167E-4
46,0000	-4,167E-4
46,0400	-4,167E-4
46,0800	-4,167E-4
46,1200	-4,167E-4
46,1600	-4,167E-4
46,2000	-4,167E-4
46,2400	-4,167E-4
46,2800	-4,167E-4
46,3200	-4,167E-4
46,3600	-4,167E-4
46,4000	-4,167E-4
46,4400	-4,167E-4
46,4800	-4,167E-4
46,5200	-4,167E-4
46,5600	-4,167E-4
46,6000	-4,167E-4
46,6400	-4,167E-4
46,6800	-4,167E-4
46,7200	-4,167E-4
46,7600	-4,167E-4
46,8000	-4,167E-4
46,8400	-4,167E-4
46,8800	-4,167E-4
46,9200	-4,167E-4
46,9600	-4,167E-4
47,0000	-4,167E-4
47,0400	-4,167E-4
47,0800	-4,167E-4
47,1200	-4,167E-4
47,1600	-4,167E-4
47,2000	-4,167E-4
47,2400	-4,167E-4
47,2800	-4,167E-4
47,3200	-4,167E-4
47,3600	-4,167E-4
47,4000	-4,167E-4
47,4400	-4,167E-4
47,4800	-4,167E-4
47,5200	-4,167E-4
47,5600	-4,167E-4
47,6000	-4,167E-4
47,6400	-4,167E-4
47,6800	-4,167E-4
47,7200	-4,167E-4
47,7600	-4,167E-4
47,8000	-4,167E-4
47,8400	-4,167E-4
47,8800	-4,167E-4
47,9200	-4,167E-4
47,9600	-4,167E-4
48,0000	-4,167E-4
48,0400	-4,167E-4
48,0800	-4,167E-4
48,1200	-4,167E-4
48,1600	-4,167E-4
48,2000	-4,167E-4
48,2400	-4,167E-4
48,2800	-4,167E-4
48,3200	-4,167E-4
48,3600	-4,167E-4
48,4000	-4,167E-4
48,4400	-4,167E-4
48,4800	-4,167E-4
48,5200	-4,167E-4
48,5600	-4,167E-4
48,6000	-4,167E-4
48,6400	-4,167E-4
48,6800	-4,167E-4
48,7200	-4,167E-4
48,7600	-4,167E-4
48,8000	-4,167E-4
48,8400	-4,167E-4
48,8800	-4,167E-4
48,9200	-4,167E-4
48,9600	-4,167E-4
49,0000	-4,167E-4
49,0400	-4,167E-4
49,0800	-4,167E-4
49,1200	-4,167E-4
49,1600	-4,167E-4
49,2000	-4,167E-4
49,2400	-4,167E-4
49,2800	-4,167E-4
49,3200	-4,167E-4
49,3600	-4,167E-4
49,4000	-4,167E-4
49,4400	-4,167E-4
49,4800	-4,167E-4
49,5200	-4,167E-4
49,5600	-4,167E-4
49,6000	-4,167E-4
49,6400	-4,167E-4
49,6800	-4,167E-4
49,7200	-4,167E-4
49,7600	-4,167E-4
49,8000	-4,167E-4
49,8400	-4,167E-4
49,8800	-4,167E-4
49,9200	-4,167E-4
49,9600	-4,167E-4
50,0000	-4,167E-4
50,0400	-4,167E-4
50,0800	-4,167E-4
50,1200	-4,167E-4
50,1600	-4,167E-4
50,2000	-4,167E-4
50,2400	-4,167E-4
50,2800	-4,167E-4
50,3200	-4,167E-4
50,3600	-4,167E-4
50,4000	-4,167E-4
50,4400	-4,167E-4
50,4800	-4,167E-4
50,5200	-4,167E-4
50,5600	-4,167E-4
50,6000	-4,167E-4
50,6400	-4,167E-4
50,6800	-4,167E-4
50,7200	-4,167E-4
50,7600	-4,167E-4
50,8000	-4,167E-4
50,8400	-4,167E-4
50,8800	-4,167E-4
50,9200	-4,167E-4
50,9600	-4,167E-4
51,0000	-4,167E-4
51,0400	-4,167E-4
51,0800	-4,167E-4
51,1200	-4,167E-4
51,1600	-4,167E-4
51,2000	-4,167E-4
51,2400	-4,167E-4
51,2800	-4,167E-4
51,3200	-4,167E-4
51,3600	-4,167E-4
51,4000	-4,167E-4
51,4400	-4,167E-4
51,4800	-4,167E-4
51,5200	-4,167E-4
51,5600	-4,167E-4
51,6000	-4,167E-4
51,6400	-4,167E-4
51,6800	-4,167E-4
51,7200	-4,167E-4
51,7600	-4,167E-4
51,8000	-4,167E-4
51,8400	-4,167E-4
51,8800	-4,167E-4
