0	31	0
1	20	0
2	18	0
3	10	0
4	15	0
5	25	0
6	20	0
7	22	0
8	19	0
9	17	0
10	29	0
11	15	0
12	17	0
13	20	0
14	21	0
15	27	1
16	29	0
17	24	0
18	27	0
19	32	0
20	27	1
21	55	9
22	148	47
23	433	62
24	981	52
25	1455	45
26	1990	58
27	1833	61
28	2144	68
29	2481	63
30	2587	68
31	3227	80
32	3180	78
33	3354	75
34	3853	80
35	3923	74
36	4435	66
37	5982	85
38	5492	56
39	6433	66
40	8187	101
41	7772	73
42	10574	91
43	10572	101
44	10641	81
45	12472	103
46	13728	88
47	15326	122
48	13515	101
49	14704	133
50	15501	133
51	13348	114
52	14224	133
53	15520	155
54	12036	139
55	12109	127
56	11390	142
57	9494	123
58	9830	142
59	7533	138
60	6731	131
61	6178	130
62	5118	113
63	4290	111
64	3844	114
65	3126	135
66	2800	97
67	2218	118
68	1803	93
69	1991	133
70	1430	94
71	1436	91
72	1315	123
73	1149	87
74	1338	135
75	1152	105
76	1155	106
77	1163	116
78	1257	122
79	1167	115
80	1342	134
81	1214	134
82	1494	149
83	1187	94
84	1409	110
85	1570	176
86	1359	116
87	1587	161
88	1372	128
89	1433	140
90	1810	150
91	1446	130
92	1532	146
93	1614	135
94	1699	149
95	2082	187
96	1629	138
97	1698	161
98	1826	172
99	1602	144
100	1607	144
101	2010	174
102	1690	170
103	1733	181
104	1836	184
105	1655	169
106	2096	222
107	1850	202
108	1755	193
109	1935	219
110	1974	241
111	2003	230
112	1943	239
113	2006	207
114	2034	239
115	1885	196
116	2042	211
117	2335	286
118	1988	221
119	2316	239
120	2345	245
121	2209	236
122	2644	301
123	2495	253
124	2476	211
125	2922	291
126	3017	263
127	2796	253
128	3532	289
129	3218	309
130	3532	293
131	3371	271
132	3329	264
133	4258	325
134	3464	268
135	4147	322
136	3963	306
137	3704	277
138	4467	327
139	4002	324
140	3581	301
141	4002	292
142	3877	319
143	3840	296
144	3727	297
145	3562	287
146	3460	310
147	2766	291
148	3140	342
149	3184	361
150	2532	292
151	2647	342
152	2293	278
153	2070	290
154	2257	376
155	1733	290
156	1766	326
157	1625	311
158	1453	337
159	1453	354
160	1313	324
161	1180	313
162	1101	370
163	954	319
164	895	321
165	1004	402
166	816	273
167	718	304
168	823	365
169	674	287
170	797	373
171	732	347
172	585	271
173	677	324
174	749	334
175	753	355
176	653	306
177	729	326
178	747	347
179	647	289
180	691	330
181	806	355
182	744	306
183	747	335
184	799	365
185	712	297
186	836	358
187	708	315
188	820	307
189	810	384
190	755	333
191	866	355
192	729	311
193	804	327
194	795	325
195	745	300
196	736	297
197	878	362
198	751	286
199	842	320
200	725	296
201	678	261
202	845	311
203	679	309
204	650	284
205	663	323
206	695	317
207	690	270
208	644	288
209	625	315
210	638	343
211	538	287
212	580	315
213	676	348
214	510	291
215	592	318
216	472	261
217	464	257
218	556	336
219	450	291
220	494	306
221	501	309
222	491	312
223	589	368
224	471	288
225	504	297
226	466	334
227	454	271
228	457	262
229	519	304
230	439	258
231	451	244
232	499	299
233	479	269
234	543	309
235	470	305
236	451	253
237	492	273
238	483	294
239	501	279
240	530	262
241	496	288
242	497	264
243	480	257
244	495	258
245	579	319
246	522	229
247	533	312
248	509	274
249	505	256
250	581	295
251	557	296
252	491	253
253	567	307
254	553	238
255	481	206
256	608	346
257	580	243
258	546	257
259	513	251
260	501	227
261	586	297
262	516	247
263	561	226
264	527	274
265	462	233
266	563	278
267	581	230
268	505	217
269	559	275
270	533	236
271	520	199
272	577	218
273	502	249
274	584	253
275	459	238
276	548	261
277	600	243
278	494	198
279	566	241
280	490	240
281	471	225
282	546	245
283	500	245
284	484	216
285	510	236
286	509	223
287	573	236
288	503	222
289	507	228
290	534	227
291	516	234
292	490	190
293	569	260
294	460	208
295	445	207
296	512	260
297	467	173
298	526	252
299	499	247
300	425	210
301	453	230
302	549	240
303	505	224
304	464	200
305	495	204
306	476	233
307	411	207
308	442	194
309	518	230
310	443	179
311	419	205
312	448	205
313	410	198
314	493	239
315	401	223
316	420	200
317	433	223
318	414	225
319	357	168
320	468	222
321	405	181
322	390	199
323	375	199
324	367	184
325	379	243
326	389	171
327	374	191
328	364	194
329	360	218
330	444	213
331	345	190
332	324	201
333	354	184
334	395	203
335	380	176
336	351	185
337	337	194
338	360	208
339	323	170
340	347	206
341	348	203
342	329	178
343	371	205
344	326	179
345	305	162
346	369	197
347	309	159
348	328	186
349	338	176
350	338	171
351	391	243
352	304	160
353	308	172
354	329	213
355	295	168
356	303	163
357	337	200
358	261	174
359	265	167
360	308	192
361	280	150
362	339	187
363	315	197
364	260	156
365	316	186
366	315	204
367	261	172
368	276	170
369	281	181
370	320	166
371	274	147
372	271	145
373	320	167
374	264	151
375	310	178
376	286	178
377	250	176
378	303	193
379	261	136
380	280	162
381	293	174
382	253	165
383	310	181
384	264	129
385	259	133
386	273	155
387	288	177
388	230	140
389	296	164
390	243	168
391	262	150
392	234	154
393	284	143
394	304	176
395	243	142
396	229	141
397	237	155
398	259	162
399	278	150
400	272	145
401	252	154
402	280	185
403	217	148
404	267	159
405	256	181
406	233	147
407	294	194
408	239	130
409	246	123
410	310	163
411	268	138
412	293	155
413	312	157
414	277	155
415	352	138
416	287	138
417	293	144
418	333	146
419	267	137
420	288	132
421	361	154
422	287	140
423	287	106
424	321	152
425	268	119
426	364	145
427	332	138
428	320	146
429	364	129
430	350	151
431	397	156
432	338	105
433	333	113
434	391	120
435	371	106
436	372	119
437	442	134
438	397	122
439	399	118
440	392	110
441	410	96
442	453	153
443	421	108
444	412	119
445	473	130
446	446	130
447	494	111
448	462	109
449	479	107
450	488	112
451	468	105
452	490	113
453	535	136
454	464	110
455	507	109
456	529	130
457	444	102
458	580	98
459	524	118
460	492	97
461	547	116
462	584	112
463	537	123
464	571	105
465	560	103
466	617	131
467	483	95
468	582	108
469	708	130
470	567	102
471	665	103
472	591	104
473	562	105
474	681	105
475	550	90
476	637	100
477	625	127
478	692	102
479	827	126
480	577	82
481	659	102
482	713	93
483	631	107
484	608	84
485	772	134
486	662	76
487	662	78
488	708	106
489	589	90
490	810	83
491	710	110
492	633	97
493	671	114
494	691	92
495	675	102
496	622	86
497	676	93
498	668	100
499	673	83
500	678	109
501	681	116
502	611	94
503	743	91
504	718	81
505	677	68
506	707	91
